time_s,base_x_m,base_y_m,base_z_m,roll_deg,pitch_deg,drift_m,wheel_rms_rad_s,torque_pair_rms_nm,normalized_torque_balance,all_four_contact,contact_count,FL_contact,FR_contact,RL_contact,RR_contact,FL_vertical_force_n,FR_vertical_force_n,RL_vertical_force_n,RR_vertical_force_n,total_vertical_force_n,FL_load_fraction,FR_load_fraction,RL_load_fraction,RR_load_fraction,foot_load_fraction_error_rms
18.2999999999997,-0.10138471702080125,-0.0712060827536892,0.37869559055148927,5.373568629707679,-17.060279046509272,0.12389175544205183,0.005217490507030461,46.68951416015625,0.25380820869313475,1,4,1,1,1,1,178.6167687083294,61.02804685980304,197.64534368033512,291.39371281045976,728.6838720589274,0.2451224400008197,0.08375106023324723,0.27123606169830516,0.39989043806762786,0.11245067174729838
18.3199999999997,-0.10138154008580512,-0.07120609194134997,0.3786881258005555,5.37198412507122,-17.060621082861214,0.12388916094529696,0.005181296277443585,46.691043853759766,0.2538273291872661,1,4,1,1,1,1,178.62646514307684,61.01679455341399,197.6438664134497,291.4022301491775,728.6893562591181,0.2451339018592145,0.08373498807044018,0.2712319930513279,0.39989911701901737,0.11245918805845204
18.339999999999698,-0.10137838541717407,-0.07120608741692017,0.37868071218986116,5.3704108577116525,-17.060960488477146,0.12388657681532399,0.005145715584084446,46.69257736206055,0.2538463804879599,1,4,1,1,1,1,178.6361574491284,61.00559798996497,197.64244145534008,291.4106831845718,728.6948800790052,0.24514534455046624,0.0837189880946477,0.2712279815029188,0.3999076858519673,0.11246764432046888
18.359999999999697,-0.10137525332624572,-0.07120606942501917,0.3786733494727479,5.368848763760158,-17.06129728209662,0.12388400344645446,0.005111034310021331,46.694091796875,0.25386524810250194,1,4,1,1,1,1,178.64577172655152,60.99446496179769,197.64108241473542,291.41905120741853,728.7003703105031,0.2451566912892189,0.08370307940945278,0.2712240729760018,0.39991615632532657,0.11247604037995948
18.379999999999697,-0.10137214372450848,-0.07120603813240432,0.37866603702000773,5.3672977473666945,-17.061631483076933,0.1238814408610742,0.005075234961534662,46.695594787597656,0.2538839841472189,1,4,1,1,1,1,178.65524659084423,60.98340592465405,197.63974542933158,291.4273079744229,728.7057059192528,0.2451678985626618,0.08368729025900007,0.27122025232396335,0.3999245588543747,0.11248437567287552
18.399999999999697,-0.10136905650098917,-0.07120599361770084,0.3786587747611779,5.365757720065525,-17.06196312041699,0.12387888901255446,0.005040966637611727,46.697086334228516,0.2539025647169296,1,4,1,1,1,1,178.6647338888634,60.972482371100995,197.6384652080846,291.43547919916034,728.7111606672094,0.24517908264953375,0.08367167358226608,0.27121646528252213,0.399932778485678,0.11249258850758137
18.419999999999696,-0.10136599180956574,-0.07120593614627095,0.3786515625362577,5.364228610919442,-17.062292245827788,0.12387634817834986,0.005005662021281583,46.698570251464844,0.253921001827544,1,4,1,1,1,1,178.67416777451194,60.96152368479131,197.63724050503174,291.44359279395144,728.7165247582864,0.24519022377566882,0.08365601933483272,0.2712127882245947,0.39994096866490386,0.11250081146295443
18.439999999999696,-0.10136294969656684,-0.07120586586923001,0.37864439990987486,5.362710347094595,-17.062618867419438,0.12387381848225845,0.004970415833744325,46.700035095214844,0.2539392874816861,1,4,1,1,1,1,178.68349286257035,60.95067803157867,197.6360263366653,291.4516192524942,728.7218164833085,0.24520123978841124,0.08364052873525402,0.27120915260973555,0.3999490788665992,0.11250895096215546
18.459999999999695,-0.1013599302177097,-0.07120578285039106,0.37863728628718746,5.361202851171628,-17.06294296577609,0.12387130000559461,0.004936271555281246,46.701499938964844,0.25395755609114395,1,4,1,1,1,1,178.69278754691433,60.93986962299498,197.63488861138478,291.4595844103965,728.7271301916905,0.24521220652222658,0.08362508694710577,0.2712056137657414,0.39995709276492625,0.11251704580355194
18.479999999999695,-0.10135693323555696,-0.07120568730184423,0.3786302211986524,5.359706037850002,-17.06326455498781,0.12386879275687307,0.00490194920363291,46.70295715332031,0.2539756451572955,1,4,1,1,1,1,178.70202499319748,60.92913268427701,197.63375322247603,291.4674584509927,728.7323693509433,0.24522311963768154,0.083609752011626,0.2712021059233331,0.3999650224273593,0.11252507549303302
18.499999999999694,-0.10135395870402672,-0.07120557944952631,0.378623204396029,5.35821981936647,-17.063583659347337,0.12386629682734669,0.0048664792910038945,46.70438766479492,0.2539934725171947,1,4,1,1,1,1,178.71118948776117,60.918492827381435,197.63268837163884,291.4752617307073,728.7376324174887,0.24523392444398806,0.08359454777337703,0.27119868602918046,0.3999728417534545,0.11253302577457315
18.519999999999694,-0.10135100660460851,-0.07120545936138117,0.3786162358113225,5.356744112236632,-17.063900328570796,0.12386381224002717,0.004832386011674724,46.70582580566406,0.25401133086478295,1,4,1,1,1,1,178.72031863863128,60.907955480818956,197.63163870797342,291.4829870942824,728.7428999217061,0.24524467910127487,0.08357948391313688,0.27119528537321785,0.39998055161237034,0.1125408894974075
18.539999999999694,-0.10134807713836563,-0.07120532715399787,0.37860931531787256,5.355278858854484,-17.06421460389815,0.12386133922557101,0.004798484609207629,46.707244873046875,0.25402900214763,1,4,1,1,1,1,178.72939307854665,60.89741406088149,197.6306442632885,291.4906634806283,728.7481148833449,0.24525537621069105,0.08356442070608952,0.2711919800916733,0.39998822299154624,0.11254874562402875
18.559999999999693,-0.10134517060122951,-0.0712051831531453,0.37860244289637096,5.3538240089216735,-17.064526520423094,0.12385887821252572,0.004765490525249682,46.70865249633789,0.25404650236932935,1,4,1,1,1,1,178.73850029680682,60.88695131978896,197.62968081042274,291.4982244757384,728.753356902757,0.24526610903921672,0.08354946257614779,0.27118870731568234,0.3999957210689531,0.11255650668555621
18.579999999999693,-0.1013422867709207,-0.07120502750920871,0.3785956179878098,5.35237948583562,-17.064836110462025,0.12385642910461572,0.004732258336680094,46.710060119628906,0.2540640028320758,1,4,1,1,1,1,178.74740368440118,60.87651691210682,197.62873992159956,291.50570717288593,728.7583676909935,0.24527663984256748,0.08353457004547157,0.2711855515947882,0.40000323851717273,0.11256425794089578
18.599999999999692,-0.10133942554758844,-0.07120486020244336,0.3785888401560208,5.350945182407503,-17.065143357561546,0.12385399180795395,0.004698604212651061,46.711448669433594,0.2540812524752884,1,4,1,1,1,1,178.75629508585692,60.86619954466463,197.62784364566977,291.51313193971635,728.7634702159077,0.2452871231771504,0.08351982780727478,0.2711824229981223,0.4000106260174525,0.11257191246430676
18.619999999999692,-0.10133658675899808,-0.07120468145550785,0.3785821087475994,5.349521031059978,-17.065448250190958,0.12385156630880487,0.0046645345296999225,46.71282958984375,0.25409843938980353,1,4,1,1,1,1,178.76515916368876,60.855866621269875,197.62697070911227,291.5204833265402,728.7684798206111,0.2452976001482562,0.08350507507713528,0.271179361047227,0.4000179637273816,0.1125795578299129
18.63999999999969,-0.10133377039650972,-0.07120449161374623,0.37857542369719344,5.34810697480372,-17.065750817693786,0.12384915279784761,0.004631347884528081,46.71419906616211,0.25411542664768644,1,4,1,1,1,1,178.7739988291824,60.845670882858016,197.6261652168702,291.5277528060991,728.7735877350098,0.2453080103860551,0.08349049952806767,0.2711763551023878,0.40002513498348935,0.11258708591151388
18.65999999999969,-0.10133097663024836,-0.07120429064331905,0.3785687849418,5.346702936052633,-17.0660511200229,0.1238467513940442,0.004598797471386216,46.71556854248047,0.2541324238393671,1,4,1,1,1,1,178.78273962988644,60.83553024151161,197.62537465495447,291.5349710592734,728.7786155856259,0.2453183117704705,0.08347600895592402,0.2711733994776292,0.4000322797959764,0.11259457760494444
18.67999999999969,-0.10132820519701417,-0.07120407864059244,0.37856219188581347,5.345308856621916,-17.066349140844633,0.12384436193668198,0.004565331175632516,46.71691131591797,0.25414915684758843,1,4,1,1,1,1,178.79144847355644,60.82537881367101,197.6246196005108,291.542109637841,728.7835565255793,0.24532859841944182,0.0834615137361927,0.27117052495348726,0.4000393628908781,0.11260205475842126
18.69999999999969,-0.10132545595165868,-0.07120385564579014,0.3785556443224246,5.343924630540065,-17.066644910850773,0.12384198432937855,0.004532359569777458,46.718257904052734,0.25416590121585264,1,4,1,1,1,1,178.80005642343062,60.81541016844843,197.62388645911574,291.54917854197095,728.7885315929657,0.2453387349998695,0.08344726560874909,0.2711676678379597,0.4000463315534218,0.11260940513445312
18.71999999999969,-0.10132272904551774,-0.07120362190784257,0.3785491419719322,5.34255021763507,-17.066938446239316,0.12383961883834432,0.004499810034274802,46.7195930480957,0.25418242956923204,1,4,1,1,1,1,178.80866150533933,60.805413009430296,197.62319253359513,291.5561831703634,728.7934502187281,0.24534888650779535,0.08343298501266876,0.27116488557119134,0.4000532429083446,0.11261675211426082
18.73999999999969,-0.10132002436472218,-0.07120337742926829,0.378542684449278,5.34118550085793,-17.067229768242917,0.12383726537114233,0.004466953281584518,46.72092056274414,0.25419892151272255,1,4,1,1,1,1,178.8171281671975,60.7955437089569,197.62252677591903,291.5631349516641,728.7983336037375,0.24535885981378217,0.08341888408050706,0.2711621551036235,0.4000601010020872,0.1126240195124891
18.75999999999969,-0.10131734206377775,-0.0712031224986648,0.3785362713035496,5.339830433130651,-17.067518871710142,0.12383492421941564,0.004434883836889401,46.722232818603516,0.25421519382465146,1,4,1,1,1,1,178.82564068296682,60.78566583344393,197.62191378931703,291.56999039992536,728.8032107056531,0.24536889801819273,0.08340477229043639,0.2711594994181934,0.4000668302731775,0.11263125117505626
18.77999999999969,-0.10131468184025355,-0.07120285741493562,0.37852990255635804,5.33848497518564,-17.067805803291584,0.12383259530690398,0.0044034724929224505,46.723541259765625,0.25423146910004063,1,4,1,1,1,1,178.83413699550493,60.775868020402754,197.62128223733146,291.5767808701055,728.8080681233446,0.24537892048313434,0.08339077279550225,0.27115682561829946,0.400073481103064,0.11263841481286035
18.799999999999688,-0.10131204361658684,-0.07120258227150664,0.37852357799383,5.337149054868369,-17.068090606357245,0.12383027862320212,0.004370896357187614,46.72483444213867,0.25424753698475566,1,4,1,1,1,1,178.8424716348176,60.76615332291351,197.62071602455057,291.58350004690277,728.8128410291845,0.2453887494384255,0.08337689719778167,0.2711542729481588,0.400080080415634,0.11264552345822336
18.819999999999688,-0.10130942752666117,-0.07120229710603694,0.3785172971214287,5.335822595522439,-17.06837324912907,0.12382797429884802,0.00433949740076797,46.72612380981445,0.2542635215570286,1,4,1,1,1,1,178.85081871980137,60.75649255881285,197.62020681497967,291.59015207660485,728.8176701701987,0.2453985764066819,0.08336308935076255,0.2711517776027988,0.4000865566397569,0.11265256906695949
18.839999999999687,-0.1013068334574666,-0.0712020018387801,0.37851105963080206,5.334505509216363,-17.06865378275172,0.12382568219488443,0.004307818120647873,46.72740173339844,0.2542793923648848,1,4,1,1,1,1,178.85904457556302,60.74688579912183,197.61965776703977,291.5967535859969,728.8223417277216,0.2454082899703182,0.08334937380640296,0.2711492862561942,0.4000930499670846,0.1126595878845681
18.859999999999687,-0.10130426101543218,-0.07120169671261997,0.37850486500260994,5.3331977262244585,-17.0689321852386,0.12382340212834862,0.004276329464553609,46.72867965698242,0.25429523709078344,1,4,1,1,1,1,178.8672871753431,60.73730243307537,197.6191516992066,291.60327803992686,728.827019347552,0.24541802434199766,0.08333568984235461,0.27114685165777175,0.40009943415787597,0.11266656142219471
18.879999999999686,-0.10130171008243896,-0.07120138184188815,0.3784987129392809,5.331899184345648,-17.069208468218662,0.12382113406773851,0.004244869150988301,46.72993469238281,0.25431081781118287,1,4,1,1,1,1,178.8754321746856,60.72785309860193,197.61870175844774,291.6097403957167,728.831727427452,0.245427614418022,0.08332218647087751,0.2711444827683064,0.400105716342794,0.11267343904297249
18.899999999999686,-0.1012991808831236,-0.07120105742569012,0.37849260357317827,5.33060981694911,-17.06948268785137,0.12381887831073345,0.004214479169814517,46.731197357177734,0.25432646270295495,1,4,1,1,1,1,178.88363061498723,60.71841124989962,197.61827510150286,291.61615787601374,728.8364748424035,0.24543726444764893,0.08330868904856714,0.2711421312225543,0.4001119152812295,0.11268028723390208
18.919999999999686,-0.10129667357292965,-0.07120072364524112,0.3784865370925145,5.329329607510281,-17.06975490281865,0.12381663508812805,0.004184479180913248,46.73242950439453,0.25434180862365,1,4,1,1,1,1,178.89177048342856,60.70905774165862,197.61784792516917,291.6224909695802,728.8411671198365,0.2454468525568549,0.08329531931019038,0.27113979950679257,0.4001180286261622,0.11268706154359852
18.939999999999685,-0.10129418789614922,-0.0712003804631407,0.3784805130012707,5.328058469408789,-17.070025141283626,0.12381440416864417,0.004152379015622692,46.733665466308594,0.25435712070683675,1,4,1,1,1,1,178.89973208240906,60.69973416623199,197.6174693235403,291.62876347338147,728.8456990455628,0.2454562499534286,0.08328200913543078,0.27113759411947425,0.40012414679166636,0.11269382356354953
18.959999999999685,-0.10129172281453819,-0.07120002756146271,0.3784745299118653,5.326795763544734,-17.070293205628836,0.12381218451949827,0.004123080840427171,46.73489761352539,0.25437239656026295,1,4,1,1,1,1,178.90781383474842,60.69046623771693,197.61688015482588,291.6335284237757,728.8486886510669,0.24546633151781624,0.08326895168054864,0.2711356736067808,0.4001290431948544,0.11270009198423973
18.979999999999684,-0.10128927646485378,-0.07119966262140609,0.3784685834700324,5.325540154811229,-17.0705586587484,0.12380997328234762,0.0040944516197950484,46.73611068725586,0.2543875076903472,1,4,1,1,1,1,178.91616826117672,60.68132949711274,197.61593863168505,291.6376515324118,728.8510879223863,0.24547698593848993,0.08325614175878757,0.2711334892769327,0.40013338302578977,0.11270606570317422
18.999999999999684,-0.10128684880981721,-0.07119928577989888,0.3784626702814012,5.3242917597507855,-17.070821615171415,0.12380777050488584,0.004066812115004508,46.7373161315918,0.2544024659895892,1,4,1,1,1,1,178.92470714251948,60.67225505339581,197.61484593991628,291.64207858116094,728.8538867169925,0.24548775879958276,0.08324337176369384,0.27113094893414263,0.40013792050258074,0.11271207295260006
19.019999999999683,-0.10128444019828432,-0.07119889896097545,0.378456788791125,5.323050725420297,-17.071082192741425,0.12380557757845574,0.0040396414631470815,46.738525390625,0.25441744729626664,1,4,1,1,1,1,178.93313069102572,60.663374881795555,197.61366780287398,291.6466554992494,728.8568288749447,0.24549832505133407,0.08323085203912388,0.2711282380490394,0.40014258486050264,0.11271802431353886
19.039999999999683,-0.1012820513347434,-0.07119850431119552,0.37845093874778396,5.3218171891561985,-17.071340477779202,0.12380339631336826,0.004013180508253584,46.73971176147461,0.25443228757767494,1,4,1,1,1,1,178.94156094086657,60.654589503613984,197.6124835356558,291.6512531704896,728.859887150626,0.24550886129899827,0.08321844921488884,0.27112547558103883,0.40014721390507396,0.11272391890266606
19.059999999999683,-0.10127968255835795,-0.07119810389908553,0.37844512002343256,5.3205912506762125,-17.0715965464499,0.12380122817624523,0.003987421154626628,46.740901947021484,0.2544470111575414,1,4,1,1,1,1,178.95002376338633,60.645764898685826,197.61130950971074,291.6557318274987,728.8628299992815,0.2455194810298705,0.08320600585263156,0.27112277012384556,0.40015174299365247,0.11272979738694952
19.079999999999682,-0.10127733387650946,-0.07119769888396271,0.3784393329017817,5.3193728886273055,-17.07185049029845,0.1237990738394492,0.00396029365993704,46.74207305908203,0.25446159890196224,1,4,1,1,1,1,178.95830278768528,60.637177936309314,197.6101482054202,291.6601245870322,728.8657535164471,0.2455298550169116,0.0831938908417118,0.2711200893333796,0.4001561648079969,0.11273552263150338
19.09999999999968,-0.10127500545351756,-0.07119728993930978,0.3784335775661527,5.318162089589357,-17.072102363988318,0.1237969338243567,0.003934788360411503,46.743247985839844,0.25447618625430385,1,4,1,1,1,1,178.96657125046696,60.62853343236927,197.6090832797999,291.66445223605734,728.8686401986935,0.2455402268393379,0.08318170118533513,0.2711175544964187,0.40016051747890824,0.11274125965402607
19.11999999999968,-0.10127269714924682,-0.07119687743990036,0.3784278540603705,5.316958786158011,-17.072352220103912,0.12379480823150564,0.003908422621336707,46.744407653808594,0.2544905776623983,1,4,1,1,1,1,178.97481364503363,60.61998218454968,197.60796661117504,291.66868326777785,728.8714457085362,0.2455505901607274,0.08316964883378163,0.27111497888229147,0.40016478212319956,0.11274691508137724
19.13999999999968,-0.10127040869628967,-0.07119646173763647,0.3784221626152035,5.31576295980779,-17.07260012080409,0.12379269704418058,0.0038856095872502796,46.74555969238281,0.25450493159989773,1,4,1,1,1,1,178.9829901331078,60.611424053010204,197.60691419226936,291.6728731121309,728.8742014905183,0.24556087973356006,0.08315759280416606,0.2711125099340479,0.4001690175282259,0.11275256818444122
19.15999999999968,-0.10126814022149089,-0.07119604290748666,0.37841650297989227,5.31457454825198,-17.07284607517418,0.1237906004089334,0.0038758805298597957,46.746707916259766,0.2545191627803644,1,4,1,1,1,1,178.9909594517771,60.60293450029103,197.60586773842385,291.67699744354417,728.8767591340361,0.24557095175380905,0.08314565355642861,0.2711101228871606,0.4001732718026018,0.11275819066445636
19.17999999999968,-0.10126589132308558,-0.07119562090844501,0.3784108748415389,5.313393455335512,-17.073090102736966,0.12378851797318681,0.0038689617609405673,46.74783706665039,0.2545331961082037,1,4,1,1,1,1,178.99891621538302,60.59452230076006,197.60483352283154,291.6810771988164,728.8793492377911,0.24558099554139795,0.08313381681635705,0.2711077405738992,0.40017744706834574,0.11276374972789686
19.19999999999968,-0.1012636609318135,-0.071195195773069,0.3784052771664646,5.312219598496228,-17.073332145110307,0.12378644888063844,0.003861676794170966,46.748958587646484,0.2545471206035544,1,4,1,1,1,1,179.0066928189406,60.586156303713224,197.6038217645767,291.6851505283121,728.8818214155426,0.24559083181865657,0.08312205699690851,0.27110543295045475,0.40018167823398015,0.11276930477993037
19.21999999999968,-0.10126144811230985,-0.07119476744112323,0.37839970918414095,5.311052911996268,-17.073572148697522,0.1237843923311725,0.003854361714772253,46.75006103515625,0.25456084848027416,1,4,1,1,1,1,179.0143540010048,60.57798400685559,197.60281030390772,291.6891947769572,728.8843430887252,0.24560049299784975,0.08311055736243408,0.27110310734148124,0.400185842298235,0.11277474239832669
19.23999999999968,-0.10125925221567668,-0.07119433617582009,0.37839417023400457,5.309893344403509,-17.07381007395868,0.1237823479450673,0.0038469218974086744,46.751155853271484,0.25457445041889215,1,4,1,1,1,1,179.0220372773489,60.56978887445685,197.60184417890022,291.6932294959151,728.886899826621,0.24561017260693332,0.0830990224805309,0.27110083090518355,0.4001899740073524,0.11278018469429102
19.25999999999968,-0.10125707257951883,-0.07119390208496129,0.378388659854599,5.308740831591561,-17.074045921357772,0.12378031524219431,0.0038391103815861036,46.75223922729492,0.25458790719575336,1,4,1,1,1,1,179.02957070354248,60.56173415922875,197.60086405781823,291.69724463506753,728.889413555657,0.24561966105421013,0.08308768522758128,0.27109855127938376,0.4001941024388248,0.11278555477704136
19.279999999999678,-0.10125490843596766,-0.07119346539495759,0.3783831770819351,5.307595319725952,-17.074279633149217,0.12377829372438133,0.0038312184867128865,46.75332260131836,0.2546013003742134,1,4,1,1,1,1,179.03701091378053,60.553680868148675,197.59990950277592,291.7012428451637,728.8918441298688,0.24562904957114734,0.08307635948435671,0.2710963376722445,0.4001982532722515,0.11279093239248442
19.299999999999677,-0.10125275902067132,-0.07119302642518893,0.3783777213140451,5.306456722937802,-17.07451117506981,0.12377628294982762,0.0038230271225767535,46.754390716552734,0.25461453483757773,1,4,1,1,1,1,179.04442270449996,60.545734469528966,197.5989913770335,291.70522728738035,728.8943758384428,0.24563836495314736,0.08306516894149935,0.27109413644430524,0.4002023296610481,0.11279623675986404
19.319999999999677,-0.10125062370949037,-0.07119258511973175,0.37837229219405016,5.305324988799873,-17.074740556931726,0.12377428237558505,0.0038146420585764137,46.755435943603516,0.2546275592047617,1,4,1,1,1,1,179.05161554207137,60.53798314130175,197.5980506477047,291.7091782821439,728.8968276132218,0.2456474068193948,0.08305425520856474,0.2710919339500228,0.4002064040220175,0.11280144087991581
19.339999999999677,-0.10124850213037019,-0.07119214189380398,0.3783668897379393,5.304200089615381,-17.074967790002244,0.12377229193592197,0.0038060571258299687,46.75648498535156,0.2546405602474295,1,4,1,1,1,1,179.0589934171635,60.53015188657366,197.59717682149346,291.7131180946737,728.8994402199044,0.24565664827941494,0.0830432135718366,0.2710897634410031,0.40021037470774523,0.11280665763866375
19.359999999999676,-0.10124639375408433,-0.07119169677274705,0.37836151366568704,5.303081948405369,-17.075192922518383,0.12377031121230102,0.0037971177020017033,46.75751495361328,0.25465337239277375,1,4,1,1,1,1,179.06601163111026,60.5225100392699,197.59629706180786,291.7170361320948,728.9018548642828,0.24566546296476538,0.08303245441807641,0.2710876584318737,0.4002144241852846,0.1128118035273986
19.379999999999676,-0.10124429821470914,-0.07119124994470681,0.3783561638024578,5.301970520209878,-17.07541594717499,0.12376834001342456,0.0037880493423753762,46.75852966308594,0.2546659877378413,1,4,1,1,1,1,179.0731315322749,60.51488277778615,197.59543359087778,291.7208939713197,728.9043418722586,0.24567439270880034,0.08302170710404612,0.2710855488709747,0.40021835131617883,0.11281690323287756
19.399999999999675,-0.10124221521176965,-0.07119080154725103,0.3783508406512555,5.3008657706179125,-17.07563694865472,0.12376637817245184,0.00377893844734106,46.759544372558594,0.25467859565075723,1,4,1,1,1,1,179.08016710219567,60.50741772406627,197.59459203119414,291.72474481084487,728.9069216683009,0.24568317542152324,0.08301117183189681,0.2710834348766306,0.4002222178699494,0.11282190575788162
19.419999999999675,-0.10124014462598836,-0.07119035150510007,0.3783455441481207,5.299767629831547,-17.075855979915143,0.1237644255483406,0.0037694325315729116,46.760536193847656,0.2546909113698716,1,4,1,1,1,1,179.08700350522744,60.4999729493278,197.5937574316642,291.72857769980436,728.9093115860237,0.24569174883437078,0.08300068607669003,0.27108140106170775,0.40022616402723155,0.11282692243877747
19.439999999999674,-0.10123808596027171,-0.07118990003971837,0.37834027404078074,5.2986760845063925,-17.076073038715034,0.12376248186168723,0.003760020479218183,46.761531829833984,0.2547033032417604,1,4,1,1,1,1,179.09389343642488,60.4925138232432,197.59294927417105,291.7323942235984,728.9117507574376,0.24570037902437733,0.08299017509373846,0.27107938521891756,0.40023006066296657,0.11283193249670091
19.459999999999674,-0.10123603902939932,-0.07118944720989744,0.37833503048285744,5.297591087848388,-17.076288175089292,0.12376054699464137,0.003750308313041985,46.76251220703125,0.25471548711974595,1,4,1,1,1,1,179.10063584424205,60.485239450474246,197.59215986692834,291.7361828852812,728.9142180469258,0.24570879729048167,0.08297991444389735,0.27107738465626663,0.40023390360935435,0.11283683500691942
19.479999999999674,-0.10123400363868229,-0.07118899325547769,0.37832981368220464,5.296512588372047,-17.076501443817143,0.12375862092575687,0.003740205381679823,46.763465881347656,0.25472743752777555,1,4,1,1,1,1,179.10741353328993,60.47793774831714,197.59139110439338,291.73992376752426,728.9166661535247,0.2457172703684158,0.0829696185538708,0.2710754195634986,0.40023769151421473,0.1128417335922691
19.499999999999673,-0.10123197953695645,-0.07118853817006834,0.3783246238303246,5.295440535745845,-17.076712913183496,0.12375670344576106,0.003729995983606777,46.76442337036133,0.25473934358330436,1,4,1,1,1,1,179.11398037105948,60.470790714887144,197.59064877748926,291.7436529493024,728.9190728127382,0.24572546809606458,0.08295953963935074,0.27107350616445036,0.4002414861001343,0.11284655934956035
19.519999999999673,-0.10122996655406802,-0.071188082013564,0.3783194609044809,5.294374887131098,-17.07692261294923,0.1237547944497814,0.003719762303098552,46.76536560058594,0.2547510981291939,1,4,1,1,1,1,179.12056123009282,60.463662237504565,197.58987790084524,291.7473381064758,728.9214394749184,0.24573369848899362,0.0829494907998039,0.27107156848504815,0.4002452422261543,0.11285135994156592
19.539999999999672,-0.10122796447585708,-0.07118762489885415,0.3783143246643736,5.293315598010633,-17.07713056833015,0.1237528938274388,0.0037091728304256637,46.76630401611328,0.25476277789837504,1,4,1,1,1,1,179.12697975243387,60.456556431953295,197.5891533043218,291.75102042309595,728.923709911805,0.24574173856151157,0.08293948407751497,0.2710697300931929,0.4002490472677805,0.11285616786627252
19.559999999999672,-0.10122597317175083,-0.07118716681751658,0.3783092150884024,5.292262627322544,-17.077336781060378,0.12375100146694956,0.003698521753354312,46.76723098754883,0.254774291515431,1,4,1,1,1,1,179.13340918769342,60.449583162203844,197.5884704920115,291.7546911221541,728.9261539640629,0.24574973502257536,0.08292963948880903,0.27106788447290764,0.4002527410157079,0.11286087901994075
19.57999999999967,-0.10122399229922671,-0.0711867078566602,0.37830413213864295,5.291215927703144,-17.0775413010078,0.12374911713811698,0.0036877394130671644,46.768150329589844,0.25478574715992547,1,4,1,1,1,1,179.13974452722744,60.442607978287235,197.58776870424379,291.7583228782253,728.9284440879837,0.24575765423911042,0.08291980985035019,0.27106607007421757,0.4002564658363218,0.11286559736251749
19.59999999999967,-0.10122202167418924,-0.07118624817305358,0.3782990757907157,5.29017546391656,-17.077744154011402,0.12374724078041341,0.0036767601193557478,46.76905059814453,0.25479699398056177,1,4,1,1,1,1,179.1460003043779,60.4357220720034,197.58710725862926,291.76193487270825,728.9307645077188,0.24576545404193995,0.08291009930527282,0.27106429976524465,0.40026014688754263,0.1128702604330639
19.61999999999967,-0.10122006112413248,-0.07118578785771487,0.3782940462256284,5.2891411824147525,-17.077945387444878,0.1237453723049743,0.0036655044314845,46.76994323730469,0.2548081348984334,1,4,1,1,1,1,179.15224842810193,60.42891439083497,197.58643840452038,291.7655118902542,728.9331131137114,0.24577323379210336,0.08290049293097244,0.2710625088226682,0.40026376445425604,0.11287486323486434
19.63999999999967,-0.1012181106967204,-0.07118532702912868,0.3782890437521744,5.288113045170088,-17.078145073846574,0.12374351181883252,0.0036543395892360726,46.77082824707031,0.2548191680112923,1,4,1,1,1,1,179.15841094434603,60.42216756282,197.58577830490492,291.76906372541794,728.9354205374889,0.24578090993608395,0.0828909747838389,0.2710607452155539,0.40026737006452323,0.11287943183415419
19.65999999999967,-0.10121617023037266,-0.07118486573582947,0.3782840681788583,5.287091023157469,-17.07834323073693,0.12374165921762907,0.0036429070575410144,46.77170944213867,0.25483015382635643,1,4,1,1,1,1,179.16447947820984,60.415416191637895,197.58518218018804,291.77259641543924,728.937674265475,0.24578847520639896,0.08288145656968052,0.2710590893512092,0.40027097887271124,0.1128840077635266
19.67999999999967,-0.10121423952257338,-0.07118440408569875,0.37827911927432417,5.286075078142988,-17.078539859694985,0.12373981439766628,0.0036314954001063723,46.772579193115234,0.2548409925257226,1,4,1,1,1,1,179.17050482929181,60.40874921653458,197.5845693260554,291.7760901393631,728.9399135112449,0.2457959860727641,0.08287205584003557,0.27105741593200244,0.40027454215519787,0.11288852492384277
19.69999999999967,-0.10121231833641381,-0.07118394196632934,0.37827419711605637,5.2850651448409725,-17.078735011893222,0.12373797710039271,0.0036196931345692375,46.77342987060547,0.2548516774245219,1,4,1,1,1,1,179.17642008789983,60.40216676309474,197.58399387912553,291.77957081281613,728.9421515429362,0.24580334627191053,0.08286277125728395,0.2710557942916372,0.4002780881791683,0.11289299734078517
19.71999999999967,-0.101210406624268,-0.07118347936249976,0.3782693017372753,5.284061191876928,-17.078928702582772,0.1237361472779927,0.0036079418695563613,46.7742805480957,0.25486227353525664,1,4,1,1,1,1,179.18233677500754,60.395631698059454,197.583415229584,291.783061773056,728.944445475707,0.2458106895348845,0.08285354538732433,0.271054147481214,0.4002816175965772,0.11289744165100128
19.739999999999668,-0.1012085042886107,-0.07118301645874807,0.37826443304295765,5.2830631969844335,-17.079120963980586,0.12373432495675615,0.0035960031536474324,46.775115966796875,0.2548727492549296,1,4,1,1,1,1,179.18815738112622,60.38911091134325,197.5828671839825,291.78649884025066,728.9466343167026,0.24581793638308377,0.08284435110664937,0.27105258174240976,0.4002851307678572,0.112901873701221
19.759999999999668,-0.10120661101957834,-0.0711825532311646,0.3782595902814012,5.2820711131351885,-17.079311753195984,0.12373250986937838,0.0035839989219350653,46.77595138549805,0.2548831446385292,1,4,1,1,1,1,179.19385400210993,60.38263006196165,197.58231657023236,291.7899371188248,728.9487377531287,0.2458250419013649,0.08283522137383999,0.27105104424660803,0.4002886924781871,0.112906300797314
